C00ECK5	C00ECK6	C00ECK40	C00ECK77	C10ECK7	C10ECK8	C10ECK43	C10ECK44	C10ECK45	C10ECK79	C10ECK80	C10ECK81	C30ECK10	C30ECK11	C30ECK12	C30ECK46	C30ECK47	C30ECK48	C30ECK83	C30ECK84	C120ECK13	C120ECK14	C120ECK15	C120ECK49	C120ECK50	C120ECK51	C120ECK85	C120ECK87	C720ECK16	C720ECK17	C720ECK52	C720ECK53	C720ECK54	C720ECK88	C720ECK89	T00ECK22	T00ECK23	T00ECK24	T00ECK59	T00ECK60	T00ECK94	T00ECK95	T00ECK96	T10ECK25	T10ECK26	T10ECK27	T10ECK61	T10ECK62	T10ECK97	T10ECK99	T30ECK28	T30ECK29	T30ECK64	T30ECK65	T30ECK66	T30ECK100	T30ECK101	T30ECK102	T120ECK31	T120ECK32	T120ECK33	T120ECK67	T120ECK68	T120ECK69	T120ECK103	T120ECK104	T120ECK105	T720ECK34	T720ECK36	T720ECK70	T720ECK72	T720ECK106	T720ECK107	T720ECK108
LOC100741243	6.48034255403595	6.4318863269652	5.89262506987179	6.30058037139588	6.7918735026351	6.14101704910723	5.99047342424268	6.15812883432213	6.01431671111861	6.07626120925226	5.90477437514208	6.58127112059235	6.47597059435538	6.34727074782376	5.88005438376573	5.6558493383339	5.88367343753282	5.76343936033522	6.10091625775127	6.10689148727121	5.06429373994293	6.36082811565922	6.29071888486197	6.33237344277561	5.81836393970995	6.23885538186198	5.89414710229264	6.22491716219621	6.13482054383242	6.35594061898166	5.99909531755868	5.93942629943705	5.92575982771592	6.28172691895243	6.09262543893013	6.0583822463944	6.26219782622167	5.84875073615485	5.96033430054444	5.90557352618901	6.27464782955746	5.93188329173174	6.13774357754453	6.03405907613447	6.39171997336499	5.80101927370968	5.3654101542931	5.93029133084993	5.4250836642015	6.35410537350911	5.88203608978337	5.93332427615858	6.22892967332961	5.64702746164816	5.67366019017949	6.1887940052908	6.20769250215403	5.86749526114175	6.35009010289402	5.96320484671787	6.18738519804707	5.69899388796529	5.58584201941214	5.77435792647213	6.61584110560322	6.31858026586675	5.98837615809526	5.72041301275129	6.11440891193251	6.0274723172642	5.93456835240116	6.46066988052058	6.12568477125911	6.26455463010342
LOC100743364	9.94477007342959	9.93773227505555	10.2296589749354	10.2676938652443	10.3719276858043	9.86501172947919	10.2470826147116	9.83464933209032	9.46701505827111	10.0789997754454	9.54192378548865	9.86614269316547	10.2804126610175	9.7959021428601	9.68842196554088	9.91433993568985	9.86213782552903	10.1491024304464	10.0659075220676	10.2713843321878	10.0907588334723	10.0982056832937	9.64180009339346	9.8853727147005	10.3803384372736	10.1846328020163	9.74529573467173	9.96398606754932	9.94012726336986	10.027486940662	10.2101489397774	10.1391854917982	10.0938900749247	10.3236415060208	9.77166749198664	10.3479592085988	10.0775695959678	10.1637201771111	10.0555335637648	10.0470688362507	9.9775421544498	9.45707037896698	10.2357737302933	9.83518362124337	9.79448754188721	9.95491347295363	9.88640750028741	9.92569688523972	9.87548737005512	9.88721016640885	10.1351740725847	9.99149147744412	9.97068421044083	9.72921017942218	9.92003357268181	10.002375241924	10.1501750330103	9.87001116226798	10.0939726005393	10.0668723634505	10.1253115515372	9.95777307536976	9.86421652368479	9.90576090514524	9.93109876072126	10.0563542048336	9.78311989810151	9.87046963205219	9.90601571391141	9.80794700150459	9.71386260062178	9.80882460596729	10.1079832996144	10.0098269516537
LOC100741485	6.99255739859541	6.44473600755665	6.66730125738964	6.64725929459353	6.33722819811226	6.68771314139852	6.55528962639572	6.80587262701858	6.89691849474344	6.47945480923709	6.82806181012719	6.59982742098321	6.47597059435538	7.01393738183399	7.17820215478996	6.66166173761384	6.74692764179623	6.46985370478156	6.84905882329156	6.39564947441894	6.79294017106178	7.01479932134784	6.70026774443948	6.66757901918519	6.64409658041383	6.52408733981795	6.74618063277302	6.60555670290444	6.59509428656293	6.47737137253808	6.51903973869039	6.61774204585481	6.48886236133891	6.59675605159066	6.45875681697913	6.5711132651125	6.65771148983831	6.56461265961823	6.5507436245944	6.49709885188507	6.75738342999666	6.39708376926391	6.27337499977517	6.39768453615029	6.69653309042933	6.59323195793608	7.0281897066007	6.57574677963215	6.62729363761497	6.56725895235262	6.71399328159938	6.76173921447107	6.50229449837247	6.70279162942093	6.26109046987245	6.61002776683487	6.38979244089044	6.63281137839891	6.85158273061014	6.3715976134281	6.50127468560321	6.66625832090942	6.4644507115148	6.39526315886891	6.77070112791198	6.55012139807764	6.45244900325408	6.94081947299453	7.06643925258742	6.63525476318722	6.53706482402782	6.58320862942976	6.31726025569903	6.50030213440908
LOC112214042	4.76872184829622	5.40198655421478	6.0036266452373	5.75093286480362	5.36206503400359	5.17532245774611	5.59615027569003	5.21707077540427	5.67251836841705	6.10713699625514	5.28597742631246	5.89461038752675	5.31062373275363	4.98805405748939	5.84105749082577	5.45818889897976	5.6998802787743	6.24359427621877	6.96297934874556	5.45062088690275	6.26058705759103	5.35632651657753	5.05694287828543	5.59728112104815	6.19017512404185	5.77138041858635	6.12013674802628	6.60555670290444	5.78468231611717	5.84284091857218	5.66603580732614	4.7901113301864	6.17571598179669	5.48780638393569	5.70697575766797	6.1623370332682	5.84721953149664	5.68754534676928	5.59948861539938	5.77615003730286	5.76852898401931	5.21132339495182	5.39521750362269	5.06119143726311	5.6002555126264	6.59323195793608	5.82249426498492	5.79706838474608	5.66716631716095	6.66278743137518	6.25169927875593	5.61386751015515	6.47278349595667	5.52744840216594	6.34779516877363	5.35764921873221	5.30995663979179	6.48519043743833	5.20280680169403	5.48620901168976	5.98030577733877	5.92034881441917	5.87028403691107	6.08786785442966	5.68393955890942	5.94042958981754	6.16807639538102	5.81702513669791	5.13310026450205	5.85818096235237	5.64607449465535	5.98512732146614	5.97034243768755	5.76205247797411
LOC100741605	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643	3.49126311067643
LOC100741724	5.85652683963612	5.4295650613756	4.9768619559294	4.89920870850784	5.91518700431426	4.90489875729123	5.02322152810525	4.68490486742494	4.69845618751087	5.45082253336931	5.35066866204283	5.06065370538651	5.37599777260979	5.25054483188814	5.39810325120135	4.93175143121788	5.00418810042607	4.68636516389748	5.58571035917126	5.49057932155318	5.0119071928902	5.17996965623648	4.95749714249201	4.97442929026153	5.12731991099873	5.06970682805066	4.66205980150737	5.56006980574534	5.47358590871885	5.15942357389038	4.80309725420717	4.72734025417616	5.1770426131593	5.07334532206874	4.65481411075837	5.7229048464177	5.64350850176506	5.08451483278177	5.1954050386238	5.01970016503402	4.81195230930992	5.21132339495182	5.11525830577344	5.22766860047674	4.75281240723874	5.71089535774656	4.99286021362788	5.06064139238771	5.1802238378821	5.46552210858775	5.5907982662878	5.44877242661894	5.36085105265165	5.29918326891151	5.30215113670727	4.79950041786038	4.94388363771675	5.0872246181885	5.05889651614869	5.41208109364522	6.05288103651902	5.0934771767671	5.25815358105175	5.11417875853752	5.24749365425979	5.13381462337998	5.09336073008449	5.1381654872355	5.13310026450205	4.79174283604895	4.99088007059265	5.28640325965326	5.11996981545734	5.057991375453
LOC100741961	8.55964426935738	8.73282187362695	8.95690051324272	8.74776537293389	8.8205504526042	8.66936606806917	8.49767261632943	8.62949301796813	8.82942989480945	8.78954073448664	8.69422253770565	8.72948579641976	8.76474826205543	8.6410756316623	8.76460219213382	8.61372950045242	8.70341234121304	8.90360335544607	8.84666220279563	8.83843926790242	8.70459581476094	8.64360326907522	8.52959756647862	8.96813118843317	8.86174788620204	8.62320204415961	8.91212912003225	8.77935126947563	8.56736536057936	8.60623017880654	8.71266956234751	8.58781089066149	8.79734120457378	9.11692285203592	8.49397055087194	8.76229581883944	8.68474269291781	8.81873378323322	8.77131274524432	8.67217793296662	8.73544709000786	8.82994262453981	8.58114346711199	8.62147761150404	8.50078787955017	8.65198664011091	8.7289249819822	8.70254757907476	8.94196520482874	8.5196999521969	8.81694683299957	8.87331942884361	8.8150553666574	8.80322573245932	8.43626495793274	8.75363219939746	8.62234251257934	8.49911832636787	8.57269842603626	8.62680090272782	8.42099475271444	8.65288712271352	8.76713969345565	8.57932478798268	8.93593381973164	8.6421533108387	8.53592805589868	8.56966937402962	8.63920725585812	8.38440364476917	8.5864068981885	8.92445917612339	8.6114224884861	8.7285435360306
LOC100742082	7.9529171116215	7.54973353234288	7.45667248515134	7.40278350876665	8.01737648071123	7.13770745456368	8.03660019537553	6.98298758363327	7.12507833569362	7.54321646049893	7.27701702597631	7.13124364683858	7.88771579328503	7.29296278343829	7.43411602732653	7.33725599450209	7.6636135820949	7.49746102880041	7.91940301021752	7.54919872865911	7.33813026974743	7.70164337088547	7.41475206054287	6.92259970691042	7.65790159360133	7.55951998988217	7.36164304808906	7.20339666490301	7.92372925718375	7.7626291750726	7.00349624133082	7.48150493805826	7.2420775743383	7.41863183367246	7.28066881864728	7.45675861522148	7.80626681563946	7.12327312814715	7.5023200217299	7.69928268354524	7.59654390230535	7.78893344501262	7.66288587126621	7.60948087091338	7.22784104515255	7.72380642706718	7.54326046580227	7.57079271146049	7.55616231239559	7.44665539679823	7.51373998617446	7.43368087005697	7.78564565230777	7.15150113672022	7.37521465757493	7.29148691472641	7.23779113935849	7.63538390874825	7.19015966523394	7.73235527810507	7.88727463482812	7.60206794653726	7.36902342275184	7.82203153004762	7.50638105635247	8.08837754780891	7.55171472263212	7.04714902856009	7.19480886648255	7.51064365870708	7.55702554272883	7.49185895711896	8.06099071852	7.59691400451205
LOC100741842	10.2687875696437	10.2153460569453	10.2055376991465	10.2577967174224	10.3775902173075	9.87222813945619	10.120521974335	10.015884973303	9.73264221023234	10.0190537793672	9.89134689827991	10.1155050544359	10.0031627832296	10.0854015009766	10.3550026666685	9.85325347632123	9.89035487608973	10.0933105968977	10.0812728169527	10.3407897078281	9.94572612108917	10.2611986075769	9.67481550760979	9.86544934841774	10.2596830241109	10.1963079920877	9.95880302559249	10.1734847009466	9.96961336185217	9.77447144165477	9.9747608139347	10.0517878709422	9.8829627623673	10.3853533706556	9.29531268816793	10.0965185348562	9.89662500873434	9.83740651609329	9.95516876989418	9.90395410447912	9.90186767992238	10.1886258028357	10.304420033378	9.93053681245573	9.845665493731	10.0206996065869	10.0634212089426	9.9586087747207	9.97602771739623	10.120983919984	9.8632820291713	9.99384346864601	9.90694421934575	9.66592056327406	9.75106646684576	9.7270582769862	10.0620894325593	9.94435200450781	10.0028203052497	9.83651848785929	9.70418918769903	9.89113382775933	9.89621732317807	9.82010736594716	9.95865947422253	10.3083393785803	10.0305050018638	9.67655345680249	9.6882262407131	9.75879736409947	9.77785646843891	9.79639840869374	10.1097921391655	10.030140663829
LOC100742284	4.40882016174014	5.28512188268688	4.39833953713472	4.36114483932202	5.02215007955974	4.98895987972913	4.88094481361684	5.0060338809175	4.84964072128382	4.80204989102454	5.35066866204283	4.99941484417779	4.86795394448178	4.82980757152486	5.47896958648052	4.5985875911573	4.58442193251841	4.68636516389748	4.69858508699012	5.22905504480429	4.89917164737078	5.14137049344253	4.32825366882849	4.65922599972121	4.61954999995533	5.27871851877816	5.49529303151234	4.87110285632454	4.58359939729085	4.78831619710421	4.74569402684564	5.42421867548354	5.01457114101779	4.70230870437036	4.65481411075837	4.15515734954979	4.94539493796618	4.68625827141311	5.04242699393984	4.85858105883707	4.87198795476785	4.86199918647158	4.6944932502589	4.62737448175002	5.07103907032291	5.02725825254366	4.52753805723237	4.8275060270069	4.7176558377606	4.55584751853696	5.15729645339646	4.80359022244628	4.6188785136608	5.01808488921598	5.02556074221024	4.74223604251347	4.94388363771675	4.99275458900545	5.40994894014771	4.24551590797592	5.11410696515016	5.25048677933512	4.96135735034503	5.56892832420298	4.76904055482452	4.71159870196056	4.99197924497709	4.60132844884466	4.71442687378716	5.15798096023094	4.67258663655942	4.5705128130152	5.01952355707079	5.11604757653386
LOC105682175	5.62434033273701	5.18950640434861	4.84910541559286	5.11443827866165	5.39456353770435	5.02872779988909	5.149595712855	4.90933166861637	4.69845618751087	4.88626676296603	5.06804847137108	4.99941484417779	5.20551245374114	5.21065673806846	4.885071053943	4.77868025235463	5.14400455917826	4.82986557517561	5.15516881299534	5.07360530277105	5.49053235593843	4.8778240264438	4.78909294973696	4.65922599972121	5.12731991099873	5.30581555068847	4.96069082373835	4.95345645443582	5.43388159422063	5.40889150389197	4.90924862742671	4.42465569695849	5.1770426131593	5.02742185896719	4.9689936589823	4.86012623295956	5.2395912003599	5.13894846836551	4.98656669289041	5.16068597133501	5.26257090534684	6.12733508116933	5.0050352943954	5.26588942427537	5.01431898212674	4.91355537511117	5.05387788771294	5.18050730776487	4.63128581606766	4.36684852735839	5.09803346876675	4.80359022244628	5.09356218024426	4.88307924000173	5.10103726291222	4.95469000134677	4.73280538314016	5.36855042852307	4.89425609662563	5.00842581722035	5.73567252905692	5.14815981727356	5.25815358105175	5.11417875853752	5.03339497914381	4.9195670260185	4.99197924497709	5.02665350529527	4.99405158637159	5.4113062129899	5.07919734890249	5.32991414989606	5.29832282685982	5.057991375453
LOC100742407	6.5737039616668	6.4825902386915	5.93064930843208	5.99312916284677	6.5288512200973	6.20489023441297	6.51341458970381	6.17675465665827	6.28701395357479	5.39964596034427	6.41357463358846	6.04021288365441	6.48988934427346	6.5234248794963	6.18810785296974	6.35428952618178	6.3898980686602	6.28629824561317	6.34776525669953	6.60041937870733	6.24018009009467	6.39134735413954	6.37937345266042	6.42401018707267	6.08890283348763	6.41225280202746	6.05619643764357	6.47773097851538	6.61203704200245	6.53434273671907	6.06087196797442	6.13761613565837	6.21041680992893	6.61078879332025	6.06437585246099	6.28210894722182	6.35823162763782	6.09756431447388	6.49824198482012	6.51305390944848	6.38546282646035	6.58771975410152	6.12181294873578	6.50533373891214	6.15170688388547	6.36331353523923	6.47399349997913	6.18053033428257	5.87129462207168	5.53797107373789	6.17483113253139	6.46464888099587	6.24659113316761	5.98166982581772	5.88607305926163	6.29404860059046	6.32630856884353	6.07107811809674	6.2725754706152	6.68672526376108	6.47549143706863	6.2315369482385	6.33816831417537	6.02170463752543	6.543871054761	6.38017109576078	6.30806625812901	6.19394216134671	6.39058138933588	6.23385276080103	6.09735498744955	6.30603496083514	6.1972008906102	6.26455463010342
LOC100743483	7.34730305626886	8.02492691543083	7.56603671912586	7.68068034279502	7.83142787222414	7.85040646124254	7.68264026814599	7.67759630780202	7.89306020787589	7.71932355459596	7.71193974688597	7.6107802436611	7.70551000692039	7.99131951701787	7.60690177453944	7.97472218713233	7.7891360656874	7.70230279535187	7.22848374725242	7.64373226932802	7.69538979189956	7.96887767798162	7.93553359002002	7.92155097044739	7.55025757424297	7.71648008342223	7.28190912771801	7.52776800191257	7.51513297211104	7.88659383761357	7.89104858524433	7.56586868594799	7.79506548293682	7.63126212549997	8.02255964536866	7.3955081896217	7.70222598512467	7.7283466122659	7.81667657736563	7.96848335731322	7.6985862764741	7.80922971228005	7.48560456187905	7.89251863055347	7.53573120193381	7.67889619904863	8.03240919989116	7.97973014213718	7.5935952376327	7.41074093913039	7.36324802567645	7.59164308296242	7.82651032706647	7.8638636631805	7.80492151098461	7.66985697030408	7.65549380365871	7.76761584749718	7.70025679613787	7.59789287607602	7.58805331137906	7.67079512572333	7.79933424518007	7.67603907029746	7.77869931376902	7.46189495587249	7.51166811692894	7.7269821726361	8.11639594426645	8.00707265596289	8.18630397878743	7.59419928647978	7.65703362177925	7.82389190280986
LOC117151210	4.69078716413111	4.46461487824054	4.39833953713472	5.20864700949635	4.88232808338074	4.66000196628867	4.71684796880506	4.74576866651105	5.04254624415285	4.2088375188041	4.57023732578265	4.7922549545527	5.1299493574092	4.93781077469282	4.392732735342	4.72222233545087	5.00418810042607	4.99511443942009	4.76749478910687	4.7549294437724	4.11093034257346	4.77372758085014	4.65944129026659	4.82864067030321	4.49170554997231	4.52940860142156	4.66205980150737	4.51612000439207	5.05946751507071	5.03419542254518	4.47469028479848	4.58840144991583	4.77140753489585	4.40529601191046	4.9689936589823	4.15515734954979	5.10179081212074	4.40527759907793	4.7292288749745	5.01970016503402	5.17652597368785	4.76665520261293	4.6944932502589	5.01556175767054	4.50001118677845	4.37042804988028	4.62185360312288	4.65821952421683	4.79712726249708	4.71188572528204	4.65523149565846	4.99095484976161	5.13560787680138	4.43844112426292	4.02410663208099	4.38924217614596	5.12082553643678	5.0872246181885	4.69979973354321	4.83497268800003	5.4901916867607	4.60843707831199	5.05418512363693	5.11417875853752	5.10918824715841	4.9195670260185	5.04379472028351	4.50858390380957	5.21737540782927	5.21901775934237	4.73289234338846	4.7988848129135	5.05398985886048	4.71090012139435
LOC100742532	6.33817166366692	6.06448564157902	5.49002523055003	5.89084429915887	5.97822094708543	5.8301891211797	5.71584251039103	5.55320484584645	5.77475828317884	5.72114783765087	6.26395287783232	5.06065370538651	5.71008255785241	5.9549473573001	5.99068493420429	5.48836129657652	5.80799394472207	5.63361789649069	5.93327579554845	5.52932129584715	5.45395298523304	5.79639090607269	6.02938650135033	5.16272872121925	5.72985860796115	5.592033078178	5.59160664550474	5.83963319407634	6.03639434699574	6.16946246743049	5.61079301392604	5.45889809216796	5.41710368386245	5.7993046604376	5.54870867296678	5.45428073764498	6.047382133924	5.87877372377037	5.79213924312014	5.57060581040968	6.02209061137331	5.87328707047216	5.91452773791999	5.75779782788126	5.91834628145038	5.50957978567101	5.82249426498492	5.5112834141763	5.80667933272066	5.60654579647661	5.70767989688202	5.82783566047526	5.5215196441886	5.194597085328	5.57806036954951	5.92854259209678	5.5910603372635	5.47182606279432	5.80138338833489	5.77530347505594	5.4901916867607	5.73296741627215	5.69651475703586	5.95215363216826	5.68393955890942	5.63906326222376	5.8887419469344	5.68657172523725	5.94069134126451	5.91123733241134	5.41091155519393	5.76070036496555	5.61415729714766	5.65642133691301
LOC100743606	6.35939269373087	6.67968614567502	6.37475088315183	6.50178104176453	6.47264242463252	6.47351980401183	6.50274718927283	6.35036089547696	6.37417208462913	6.35764701279715	6.19926224658912	6.56246617651071	6.29710785213832	6.58234949611533	6.48976973384205	6.48828963358555	6.73372873418177	6.51814584924956	6.10091625775127	6.17909458376774	6.30051893208673	6.42121170791249	6.47880094549055	6.44600715968568	6.65579338194454	6.26499513401938	6.16116191152236	5.91499969459788	6.08649394739034	6.40272611023757	6.53342129593712	6.21724699046401	6.3871000519594	6.86556081627695	6.50101953581783	6.08512121719937	5.79214393658757	5.75440051371416	6.30743659765636	6.57511630645221	6.13302563565865	6.32727304381675	6.32962790981223	6.56331980293131	6.43122347644549	5.91241158636937	6.23483763525928	6.3303941772663	6.18013654617652	6.21278884861417	6.12108976238209	6.22445583319576	6.48761686142481	6.49450615415405	6.29059923717382	6.25984749943332	6.5645480769684	6.28460805091854	6.14748380583308	5.88587708761089	6.24999950849576	5.97740894383206	6.63475592463066	6.08786785442966	6.4417709392333	6.07842231175857	5.83601168386727	6.34949535849927	6.37378860836129	6.3392317176481	6.24279338846847	6.17756906330277	6.11092293098575	6.16780483107015
LOC100743722	7.39871339657593	7.28630023371615	6.95497247027454	7.25063245183962	7.4408666979544	7.36727618813984	6.94867554331933	6.96202088709069	6.74327516604563	7.47550448125707	7.61799428957755	7.33175260939461	7.38339964474711	7.66078924242406	7.40855852224089	7.32943906874574	7.33092449888586	8.02853692440194	7.64567363832694	7.66026983871617	7.4901883764104	7.46775481866546	7.39812911308103	7.20396020966621	6.97733563269165	7.22201166957784	7.20709158801824	7.21066131531739	7.34482464851466	7.6902089980492	7.28204608828476	7.29620630562018	7.36052037906609	7.51047570069248	7.57271980259272	7.04229987961617	7.49351169998887	7.19437950688009	7.18920968034454	7.74001543458896	7.31346212642626	8.77949901077773	6.99677312896828	7.94730362803599	7.05106658009812	7.30776364006722	7.35245666260907	7.68446131752127	7.29701404235253	7.18463487317843	7.2574040340016	7.31020201298868	7.97406226923448	6.80462317250689	7.29154443685559	7.10487399791876	7.19458773540274	7.50495579810061	7.00158011130558	7.44078044516501	7.93471275662306	7.11387926162334	7.68898735861769	7.91959486844829	7.49382980130938	6.97316103428099	7.26398426501888	7.15797390388188	7.36380818704284	7.6926179916666	7.45106406554482	7.44695948798836	7.38452560321729	7.41246969539755
LOC100743841	3.49126311067643	4.13526552606703	4.02065753035321	3.93111696849194	4.17916290897179	4.81377439802889	4.33698584416471	4.29931271180655	4.41482091468219	4.00125182709198	4.430915044556	4.7922549545527	3.88650402192683	4.57229711164691	4.69646176545575	4.17957901200372	4.21648675330637	4.22479320326815	3.49126311067643	3.49126311067643	4.24736184172641	4.28045718957137	4.58752571168821	3.97888585824332	4.253861488164	4.52940860142156	4.42603123810947	4.01170764940111	3.49126311067643	4.28979250213591	4.2992629378129	4.21919553656352	4.52410008769057	4.56592174098596	4.1749787642339	4.52781882114066	4.10570555764933	4.76393271322543	4.48075628219437	3.91757591503706	3.92203602582476	4.40729131129086	3.49126311067643	4.91834277543588	4.89147896336758	4.25551069749329	4.15497309744043	3.49126311067643	4.63128581606766	4.11507058906489	4.32516102686773	4.16416786734886	4.06572943245463	4.16692109045332	4.24065462583262	4.54726839168272	4.60821176359347	4.21063958264772	4.54516743466993	3.93001477567144	3.49126311067643	4.41075219931124	4.06742349509141	4.43042755240032	3.49126311067643	4.17340230135157	4.2368058346768	4.40481251767733	4.41466496824185	4.42586448400987	3.89481408399204	4.12391808703094	3.99489539197917	3.49126311067643
LOC100743959	9.53995317857707	8.11872680664844	7.59499009774865	7.73891923134536	8.48129989852868	8.13317017091375	8.34708787675427	8.74974296557887	8.49452468974561	8.01753167070019	8.64160129212198	7.78933031290468	7.75185126211223	8.19144794720242	9.23917077723185	7.72422904374371	7.77003234136581	7.91748297748971	9.68752172032721	7.96967451160126	7.88134575494397	8.66523560889383	7.88285995896222	8.08235798019471	8.06629114525152	8.17747687600321	8.88253198825098	7.88548878920261	7.78285883463388	7.65892035762257	8.82065086670382	9.03941808939193	7.49770139993026	8.39916465468193	7.37358674627263	6.79477624036155	8.36920935831506	7.61234691223853	8.41428272101673	7.52368805924358	7.65573997359511	7.51374869280909	7.81096827523668	7.97919907690789	8.20259096964638	6.73285521315534	7.99172150673697	8.22036764770519	7.73425574569711	7.16316963925123	7.82441639726596	8.12215933302741	7.85500321848438	7.81630540677693	7.41528186905846	7.36455267276697	7.59048182326967	7.07444038335943	8.79626653381748	8.24302006959708	7.42458930698203	9.09147528118015	8.01277911690218	8.80641511698572	7.20106847449801	7.05942971170734	7.96710362469976	8.14519234690364	7.38048770736359	7.86711005247466	7.90051062988908	7.78648082936464	7.8386043851438	8.32437754153883
LOC105681035	7.2830648683358	6.53151902741524	6.18621096756061	6.51871105466211	6.68510532433478	6.60825205726522	6.42570477901761	7.05402596040676	6.60705406099721	6.71510528587657	6.80678046785378	6.35904815790566	6.09164987581946	6.12556177635248	7.36270340118653	6.11610235760203	5.95531045681019	6.10691553264308	8.41068538819032	6.31304562033351	6.24018009009467	7.15325923232353	6.11522472832968	6.33237344277561	6.49556354149173	6.52408733981795	7.0764600679948	6.22491716219621	6.06167429764208	6.07555947363897	7.47872368172678	6.97476693747459	6.06601534840666	6.95586954874385	6.06437585246099	5.53690479468228	6.33954958916943	6.01959554192322	6.4061044852265	5.85529800555428	6.36759707201398	6.19199999964831	6.19967885974623	6.81015274782285	6.64733125660882	5.35530303614853	6.08453790086741	6.53546176312536	5.93293658873461	5.34840961484348	6.25169927875593	6.37936814728405	6.755446748654	5.79112975411519	6.13630533968621	6.01404505753463	6.42047988647556	5.84285246085298	6.87771048236561	6.78705767945978	5.4901916867607	7.10144093809014	6.23529779940242	7.21912845058287	5.97357217771389	5.38031390808118	6.05856652884672	6.34949535849927	5.84467661539605	6.38906272514301	6.03857130674885	6.42359140635823	6.22479743686499	6.76868779357826
LOC100744077	5.88661490153557	6.95410246983773	6.12260138036874	5.56073660660789	6.32133487128699	7.15368700070142	5.87718560172776	5.66615203951869	6.2643400943195	6.16687467369545	6.16574087322883	6.3145410135737	6.58362790330353	6.71967803032594	6.46489472283846	7.36045342283455	7.33960859031918	7.11797067401809	6.43890561900192	5.92187816379938	7.40271182702483	6.58811461678018	7.53362497694652	5.7144150899054	6.49556354149173	6.2122109535357	6.12013674802628	5.40740621787408	6.27036485378272	7.11059162571738	6.41400060363693	6.03109168688847	7.01978377839608	5.63867223620444	7.10190888870206	7.13288288416035	6.35823162763782	5.93687722510063	6.75798116617984	6.78612610347386	5.74031080201761	6.42405586250064	5.39521750362269	6.84546240241124	6.63054082681383	7.2162023195336	6.13648854062609	7.51722662614236	6.43209580621911	6.31517924817965	6.83404340927203	7.05319828320087	7.27113111279638	5.82482912469509	7.26252850165234	5.5479076915501	6.03841954039267	6.68777296004306	6.45881227676945	6.57869428417223	6.84012714266688	6.92898633759552	6.71274300124663	7.14006428333265	5.97357217771389	5.01018066651407	6.03557008074519	7.15797390388188	6.97025653097337	7.60711111409572	6.25993863028584	6.71128822879861	5.61415729714766	6.35497231013151
LOC100744191	5.88661490153557	6.20827437644223	5.68433246303514	5.83662816065963	5.87146317118476	6.54861069486598	5.5318942316896	6.06100175074809	6.04147862204181	5.76121513803866	6.23198673043428	5.98383784078188	5.8496831488292	6.624973904174	6.48976973384205	5.54664399711787	5.64230065840968	5.76343936033522	5.61845025703786	6.10689148727121	6.15538967586459	6.08890462108501	6.39644515020448	5.37473174311334	5.55899551081558	5.73358824507944	5.65204334702773	5.87784590488421	5.90240302553596	5.67045390368653	5.46136802950711	6.00874992464517	5.74522418820843	5.63867223620444	5.50591778565518	5.57629878856112	5.90011509138085	5.28869613502289	5.45307895846349	5.50536414086146	5.17652597368785	6.79709753376132	5.73500986052496	5.70563430195979	6.10319300299919	5.85787430467426	5.57579474414451	5.77351189071598	5.28411512517728	5.12436912636216	5.09803346876675	5.47781253179966	5.7429052136146	5.194597085328	5.4198612353796	5.17325000386279	5.797994945571	5.40392826221101	6.12548236521986	5.58989149773529	4.86882465036497	5.66411823286503	5.36576537455878	5.82761397861034	5.31110523495481	5.31482417215693	5.75278794415374	6.30680686063201	5.79395622500684	5.89378386919423	5.59119363627752	5.84932569026988	5.05398985886048	5.8909482380965
